CustomerID,CustomerName,Segment,Region,Country,JoinDate,CreditLimit,AccountManager
CUST-00684,Alpha Inc,Government,Central,USA,2023-06-29,225900.97,AM-019
CUST-00685,Elite Partners,Consumer,South,USA,2023-01-06,201001.25,AM-001
CUST-00686,Star LLC,Government,Central,USA,2023-08-20,139458.29,AM-017
CUST-00687,Apex Ltd,SMB,South,USA,2023-09-26,408725.44,AM-013
CUST-00688,Global Solutions,SMB,North,USA,2023-08-10,13049.56,AM-016
CUST-00689,Core Solutions,Government,West,USA,2023-12-05,226621.75,AM-018
CUST-00690,Global Group,Government,North,USA,2022-05-01,131927.88,AM-010
CUST-00691,Elite Ltd,Consumer,West,USA,2022-02-25,298212.0,AM-008
CUST-00692,Beta Partners,Consumer,West,USA,2023-05-22,189592.02,AM-016
CUST-00693,Elite Systems,Government,North,USA,2023-10-02,380495.55,AM-008
CUST-00694,Core Corp,Consumer,East,USA,2023-11-22,112897.13,AM-012
CUST-00695,Elite Group,Government,South,USA,2022-01-06,154858.89,AM-010
CUST-00696,Acme LLC,Government,South,USA,2022-02-06,176352.81,AM-013
CUST-00697,Peak Group,SMB,East,USA,2023-04-15,312408.36,AM-002
CUST-00698,Alpha Solutions,Government,North,USA,2023-05-22,298859.21,AM-006
CUST-00699,Acme LLC,Enterprise,Central,USA,2023-01-05,453467.1,AM-007
CUST-00700,Prime Systems,Enterprise,South,USA,2023-07-25,19212.52,AM-007
CUST-00701,Beta Inc,SMB,South,USA,2023-06-23,202773.86,AM-011
CUST-00702,Prime Corp,Enterprise,North,USA,2023-04-28,5072.68,AM-007
CUST-00703,Global Partners,Consumer,South,USA,2023-06-29,304246.11,AM-008
CUST-00704,Star Ventures,Enterprise,East,USA,2023-11-02,160845.49,AM-017
CUST-00705,Beta Industries,Consumer,East,USA,2023-01-19,24874.67,AM-008
CUST-00706,Alpha LLC,Government,South,USA,2022-04-24,312755.32,AM-018
CUST-00707,Alpha Group,Enterprise,Central,USA,2023-06-15,429671.03,AM-015
CUST-00708,Alpha Systems,SMB,West,USA,2022-12-17,426702.65,AM-010
CUST-00709,Elite Inc,SMB,East,USA,2023-01-03,404505.07,AM-005
CUST-00710,Acme LLC,Consumer,East,USA,2023-03-09,221983.44,AM-003
CUST-00711,Prime Systems,Consumer,East,USA,2022-03-25,13103.84,AM-010
CUST-00712,Acme Inc,SMB,East,USA,2023-12-31,306538.47,AM-007
CUST-00713,Peak Industries,Consumer,South,USA,2023-08-09,460487.35,AM-013
CUST-00714,Beta Industries,Enterprise,North,USA,2022-07-07,160847.19,AM-015
CUST-00715,Elite Industries,Enterprise,East,USA,2023-03-27,12388.87,AM-009
CUST-00716,Beta Group,SMB,West,USA,2023-06-21,200365.9,AM-017
CUST-00717,Star Partners,Enterprise,West,USA,2022-12-04,496905.64,AM-014
CUST-00718,Global Solutions,Consumer,North,USA,2023-09-24,300408.49,AM-012
CUST-00719,Beta Inc,Enterprise,West,USA,2022-09-12,368448.82,AM-018
CUST-00720,Peak Systems,Enterprise,South,USA,2023-04-15,311659.24,AM-016
CUST-00721,Apex Partners,Government,East,USA,2023-01-15,197508.06,AM-009
CUST-00722,Peak Corp,Government,West,USA,2023-07-05,164959.8,AM-018
CUST-00723,Star Ventures,Government,East,USA,2022-02-13,331745.72,AM-011
CUST-00724,Elite Corp,SMB,North,USA,2023-11-09,287328.75,AM-015
CUST-00725,Acme Ltd,Government,East,USA,2022-08-15,394442.15,AM-009
CUST-00726,Peak Ltd,Consumer,West,USA,2022-07-19,301166.45,AM-014
CUST-00727,Prime Group,Government,West,USA,2022-03-21,133476.58,AM-006
CUST-00728,Peak Solutions,SMB,South,USA,2022-06-02,42394.07,AM-012
CUST-00729,Global Corp,Enterprise,Central,USA,2022-07-29,174552.95,AM-015
CUST-00730,Apex Ventures,Government,Central,USA,2022-06-03,283234.2,AM-019
CUST-00731,Prime LLC,SMB,East,USA,2022-10-13,61897.24,AM-019
CUST-00732,Beta Partners,Government,West,USA,2023-11-23,366797.36,AM-020
CUST-00733,Star Partners,SMB,Central,USA,2022-07-19,366911.9,AM-016
CUST-00734,Core Solutions,Enterprise,West,USA,2023-09-23,96277.39,AM-014
CUST-00735,Global Ventures,Consumer,West,USA,2022-02-24,444440.21,AM-004
CUST-00736,Acme Ventures,Enterprise,Central,USA,2023-03-30,401781.73,AM-002
CUST-00737,Acme Industries,Consumer,North,USA,2022-01-12,331677.91,AM-020
CUST-00738,Global Solutions,Enterprise,East,USA,2023-12-12,100219.5,AM-002
CUST-00739,Elite Ventures,Consumer,Central,USA,2022-07-28,188966.17,AM-010
CUST-00740,Elite Ventures,Consumer,West,USA,2022-04-13,176233.17,AM-018
CUST-00741,Beta Group,Consumer,South,USA,2023-07-25,233622.58,AM-019
CUST-00742,Global Ventures,SMB,East,USA,2022-04-03,364841.6,AM-015
CUST-00743,Acme Solutions,Government,West,USA,2023-12-13,132514.36,AM-017
CUST-00744,Prime Systems,Consumer,South,USA,2023-06-30,445976.62,AM-017
CUST-00745,Apex Solutions,SMB,South,USA,2022-03-07,175805.61,AM-007
CUST-00746,Global Ventures,SMB,North,USA,2023-03-16,489403.51,AM-001
CUST-00747,Global Ltd,Government,North,USA,2023-10-25,62257.89,AM-008
CUST-00748,Beta Systems,SMB,East,USA,2022-09-28,315769.08,AM-010
CUST-00749,Beta Partners,Enterprise,South,USA,2023-11-04,407858.03,AM-015
CUST-00750,Global Ventures,Enterprise,South,USA,2022-02-05,296932.4,AM-018
CUST-00751,Peak Solutions,Consumer,East,USA,2022-06-24,306080.38,AM-008
CUST-00752,Star Solutions,SMB,North,USA,2022-06-19,324331.99,AM-002
CUST-00753,Prime Inc,Government,South,USA,2022-02-21,380735.1,AM-020
CUST-00754,Core Inc,SMB,North,USA,2022-04-14,250660.69,AM-003
CUST-00755,Core Partners,SMB,West,USA,2023-02-18,406337.16,AM-003
CUST-00756,Star Solutions,Enterprise,South,USA,2023-09-19,293794.83,AM-006
CUST-00757,Alpha LLC,Government,West,USA,2023-07-19,366069.59,AM-004
CUST-00758,Star Inc,SMB,East,USA,2023-09-21,183937.23,AM-018
CUST-00759,Prime Group,SMB,Central,USA,2022-01-08,30776.95,AM-004
CUST-00760,Star LLC,Consumer,East,USA,2023-11-03,230449.29,AM-009
CUST-00761,Elite LLC,SMB,West,USA,2022-07-12,50850.28,AM-007
CUST-00762,Global LLC,Consumer,Central,USA,2023-07-19,269816.77,AM-015
CUST-00763,Apex Industries,Government,South,USA,2022-09-20,28664.2,AM-016
CUST-00764,Elite Systems,SMB,North,USA,2022-12-12,174551.53,AM-006
CUST-00765,Apex Systems,Consumer,South,USA,2022-06-29,375947.58,AM-020
CUST-00766,Elite Solutions,Enterprise,West,USA,2023-01-02,494931.78,AM-003
CUST-00767,Alpha LLC,Enterprise,Central,USA,2022-10-02,134340.53,AM-014
CUST-00768,Apex Inc,Government,North,USA,2022-05-11,71081.86,AM-008
CUST-00769,Apex Industries,Government,North,USA,2022-02-16,336397.69,AM-006
CUST-00770,Peak Group,SMB,South,USA,2023-03-19,127714.2,AM-008
CUST-00771,Elite Corp,Consumer,East,USA,2022-11-30,17966.77,AM-001
CUST-00772,Alpha Partners,Consumer,South,USA,2022-02-13,481784.54,AM-002
CUST-00773,Global Group,SMB,West,USA,2022-08-03,447556.11,AM-001
CUST-00774,Apex Industries,SMB,South,USA,2023-03-14,104242.61,AM-008
CUST-00775,Acme Corp,Government,North,USA,2022-09-08,263403.15,AM-003
CUST-00776,Alpha Group,Consumer,South,USA,2022-08-14,413425.45,AM-018
CUST-00777,Global Inc,Consumer,West,USA,2022-11-06,453180.23,AM-018
CUST-00778,Elite Systems,Consumer,South,USA,2022-10-07,302884.93,AM-020
CUST-00779,Core Ventures,SMB,North,USA,2022-09-30,161065.75,AM-001
CUST-00780,Apex Systems,Consumer,Central,USA,2023-07-03,361562.27,AM-015
CUST-00781,Core Corp,SMB,South,USA,2022-12-04,125370.37,AM-018
CUST-00782,Apex Systems,SMB,Central,USA,2022-01-16,190579.64,AM-004
CUST-00783,Star Solutions,SMB,West,USA,2022-11-01,328543.36,AM-005
CUST-00784,Elite Industries,Government,North,USA,2022-10-14,101241.78,AM-011
CUST-00785,Core LLC,SMB,East,USA,2022-06-05,345331.72,AM-005
CUST-00786,Acme Industries,SMB,East,USA,2022-12-09,326880.87,AM-017
CUST-00787,Global Solutions,Government,Central,USA,2022-06-01,372779.46,AM-015
CUST-00788,Global Partners,Consumer,West,USA,2022-09-13,357814.62,AM-013
CUST-00789,Prime Corp,Consumer,South,USA,2023-10-09,267514.83,AM-001
CUST-00790,Star Industries,Enterprise,South,USA,2022-07-08,260078.47,AM-018
CUST-00791,Apex Partners,Enterprise,South,USA,2023-03-17,452789.64,AM-009
CUST-00792,Core Systems,Enterprise,West,USA,2022-11-25,359553.64,AM-015
CUST-00793,Prime Solutions,SMB,West,USA,2022-04-27,422596.44,AM-005
CUST-00794,Alpha Group,Consumer,West,USA,2022-07-31,46150.3,AM-006
CUST-00795,Beta Ventures,Consumer,South,USA,2023-03-23,78060.57,AM-008
CUST-00796,Alpha Systems,Enterprise,West,USA,2022-08-31,446223.51,AM-005
CUST-00797,Acme Solutions,Enterprise,South,USA,2022-11-10,160452.27,AM-019
CUST-00798,Global Solutions,Government,East,USA,2022-11-02,203662.17,AM-008
CUST-00799,Global Partners,Consumer,Central,USA,2023-06-05,399553.58,AM-008
CUST-00800,Beta Group,Enterprise,South,USA,2022-03-05,277787.26,AM-008
CUST-00801,Peak Systems,Government,West,USA,2022-12-25,406761.53,AM-017
CUST-00802,Prime Solutions,Government,West,USA,2022-02-18,233381.88,AM-006
CUST-00803,Global Systems,SMB,West,USA,2022-08-17,203498.02,AM-013
CUST-00804,Prime Solutions,Government,East,USA,2023-11-20,419211.03,AM-012
CUST-00805,Peak Ventures,Enterprise,North,USA,2023-11-12,391095.98,AM-008
CUST-00806,Prime Systems,Government,East,USA,2022-02-24,184646.59,AM-014
CUST-00807,Global Group,SMB,Central,USA,2022-09-30,458747.87,AM-007
CUST-00808,Core Ventures,Government,West,USA,2023-06-29,273174.5,AM-006
CUST-00809,Alpha LLC,Consumer,Central,USA,2023-03-01,294195.99,AM-014
CUST-00810,Core Inc,Government,East,USA,2022-11-22,241344.79,AM-008
CUST-00811,Beta Partners,Enterprise,Central,USA,2022-11-12,464230.98,AM-007
CUST-00812,Alpha Corp,Consumer,East,USA,2023-02-14,289619.59,AM-018
CUST-00813,Alpha Group,Enterprise,West,USA,2023-05-03,217510.92,AM-015
CUST-00814,Prime Ltd,Enterprise,North,USA,2022-11-29,370589.8,AM-011
CUST-00815,Alpha Industries,SMB,East,USA,2023-04-22,55194.97,AM-005
CUST-00816,Star Ltd,SMB,West,USA,2022-06-13,293398.41,AM-007
CUST-00817,Prime LLC,Consumer,South,USA,2022-05-11,420143.43,AM-016
CUST-00818,Global Group,SMB,Central,USA,2023-07-06,498316.79,AM-014
CUST-00819,Global Partners,Government,East,USA,2022-12-22,99935.59,AM-013
CUST-00820,Core Partners,Consumer,Central,USA,2023-07-20,52206.97,AM-013
CUST-00821,Acme Solutions,Government,South,USA,2022-05-01,77045.22,AM-003
CUST-00822,Elite LLC,Enterprise,North,USA,2023-06-29,104570.91,AM-010
CUST-00823,Elite Ventures,Government,Central,USA,2022-08-02,492990.6,AM-007
CUST-00824,Prime LLC,SMB,West,USA,2022-10-28,140912.51,AM-001
CUST-00825,Prime Systems,Enterprise,East,USA,2022-07-26,336267.07,AM-005
CUST-00826,Prime Industries,SMB,West,USA,2023-02-12,405286.38,AM-014
CUST-00827,Acme Ventures,Enterprise,Central,USA,2022-01-10,108791.17,AM-016
CUST-00828,Alpha Ltd,Consumer,North,USA,2023-09-30,163983.83,AM-002
CUST-00829,Apex Systems,Enterprise,West,USA,2022-05-25,16758.68,AM-018
CUST-00830,Peak Industries,Enterprise,South,USA,2023-12-31,12359.67,AM-003
CUST-00831,Star Partners,Consumer,North,USA,2023-05-07,423810.92,AM-009
CUST-00832,Star Group,Government,West,USA,2023-12-25,491583.39,AM-001
CUST-00833,Apex Ltd,Consumer,Central,USA,2022-10-16,307809.19,AM-013
CUST-00834,Alpha Systems,SMB,Central,USA,2022-04-29,342751.06,AM-010
CUST-00835,Apex Industries,Government,West,USA,2023-07-07,161852.55,AM-003
CUST-00836,Peak Ventures,Consumer,Central,USA,2022-02-05,442228.48,AM-005
CUST-00837,Core Partners,Government,South,USA,2022-04-15,359965.99,AM-003
CUST-00838,Beta LLC,Government,East,USA,2022-06-26,430796.91,AM-013
CUST-00839,Star Systems,Consumer,West,USA,2023-08-04,183078.99,AM-011
CUST-00840,Prime Group,Consumer,South,USA,2023-09-01,113495.74,AM-005
CUST-00841,Acme Industries,Consumer,Central,USA,2022-08-31,42446.48,AM-012
CUST-00842,Alpha Partners,SMB,South,USA,2022-09-01,315343.61,AM-015
CUST-00843,Global Partners,SMB,East,USA,2023-09-13,80757.66,AM-017
CUST-00844,Global Group,Enterprise,South,USA,2022-07-16,426803.28,AM-010
CUST-00845,Global LLC,Government,Central,USA,2022-01-27,51758.33,AM-002
CUST-00846,Peak Industries,Enterprise,North,USA,2022-09-26,122081.27,AM-018
CUST-00847,Core LLC,SMB,South,USA,2022-10-08,185082.0,AM-004
CUST-00848,Beta Inc,Enterprise,Central,USA,2023-11-26,306443.65,AM-001
CUST-00849,Star Industries,SMB,West,USA,2023-08-06,64181.5,AM-016
CUST-00850,Alpha Corp,SMB,East,USA,2022-03-04,463907.51,AM-005
CUST-00851,Beta Corp,Enterprise,North,USA,2023-01-10,59545.32,AM-002
CUST-00852,Beta Partners,Consumer,North,USA,2022-06-14,148113.61,AM-020
CUST-00853,Alpha Ltd,Government,West,USA,2023-01-16,326576.42,AM-013
CUST-00854,Beta Inc,SMB,East,USA,2023-01-29,251856.96,AM-001
CUST-00855,Alpha Ltd,Enterprise,West,USA,2022-05-08,273074.69,AM-012
CUST-00856,Acme Solutions,SMB,North,USA,2022-07-10,27771.07,AM-014
CUST-00857,Global Solutions,SMB,Central,USA,2023-10-23,219147.31,AM-014
CUST-00858,Prime LLC,Enterprise,Central,USA,2023-11-09,122392.71,AM-017
CUST-00859,Acme Group,Consumer,North,USA,2022-02-26,123516.38,AM-018
CUST-00860,Apex LLC,Government,East,USA,2023-02-26,277931.75,AM-015
CUST-00861,Apex Industries,Enterprise,North,USA,2023-11-18,387583.46,AM-017
CUST-00862,Elite Corp,Enterprise,North,USA,2022-10-17,7461.72,AM-005
CUST-00863,Global Corp,Government,East,USA,2023-05-25,190599.91,AM-012
CUST-00864,Peak Ltd,Consumer,Central,USA,2022-03-22,360620.59,AM-005
CUST-00865,Prime Partners,Enterprise,North,USA,2022-03-28,112056.34,AM-009
CUST-00866,Elite Partners,Enterprise,South,USA,2022-03-03,416958.05,AM-003
CUST-00867,Beta Inc,SMB,North,USA,2022-07-29,64005.2,AM-017
CUST-00868,Peak Ltd,Consumer,South,USA,2023-12-09,360421.54,AM-012
CUST-00869,Peak Inc,Consumer,West,USA,2022-04-02,310946.55,AM-005
CUST-00870,Acme Ltd,Consumer,West,USA,2023-07-27,287996.45,AM-008
CUST-00871,Beta Systems,Government,West,USA,2022-10-31,176619.38,AM-013
CUST-00872,Apex Inc,Consumer,North,USA,2023-11-12,209765.33,AM-019
CUST-00873,Global Industries,Government,South,USA,2023-09-21,370049.1,AM-020
CUST-00874,Elite Partners,Enterprise,Central,USA,2023-01-28,413058.37,AM-017
CUST-00875,Acme Partners,Consumer,West,USA,2022-05-07,24253.89,AM-019
CUST-00876,Elite Ltd,Consumer,East,USA,2022-03-02,259008.45,AM-005
CUST-00877,Prime Group,SMB,East,USA,2023-04-11,290370.84,AM-008
CUST-00878,Beta Corp,SMB,South,USA,2022-06-16,237025.24,AM-018
CUST-00879,Elite Solutions,Government,West,USA,2022-08-25,52194.2,AM-008
CUST-00880,Star Systems,Enterprise,South,USA,2023-04-04,446667.72,AM-018
CUST-00881,Beta LLC,SMB,North,USA,2022-08-25,315915.48,AM-006
CUST-00882,Global Partners,SMB,South,USA,2022-02-19,6638.15,AM-002
CUST-00883,Alpha Inc,SMB,West,USA,2022-05-20,392684.04,AM-008
CUST-00884,Core Partners,Enterprise,South,USA,2022-03-03,6449.6,AM-013
CUST-00885,Core Partners,Government,East,USA,2022-08-11,48681.61,AM-017
CUST-00886,Core Corp,SMB,West,USA,2023-08-30,280375.31,AM-011
CUST-00887,Beta Industries,SMB,East,USA,2023-07-08,174381.29,AM-007
CUST-00888,Acme Ventures,Consumer,East,USA,2023-11-18,109370.69,AM-016
CUST-00889,Alpha Group,Consumer,South,USA,2023-07-29,377251.1,AM-020
CUST-00890,Acme Solutions,Enterprise,South,USA,2022-01-15,194797.63,AM-003
CUST-00891,Global Solutions,Consumer,East,USA,2022-02-11,414707.28,AM-020
CUST-00892,Star Inc,SMB,Central,USA,2022-09-19,419738.45,AM-001
CUST-00893,Elite Solutions,Enterprise,North,USA,2022-12-29,182685.46,AM-010
CUST-00894,Prime Corp,SMB,East,USA,2022-02-06,415679.63,AM-014
CUST-00895,Alpha Partners,Enterprise,North,USA,2023-02-13,106288.79,AM-011
CUST-00896,Alpha LLC,SMB,Central,USA,2023-06-14,466398.55,AM-017
CUST-00897,Apex Industries,Government,West,USA,2022-06-14,255604.87,AM-009
CUST-00898,Prime LLC,SMB,North,USA,2023-06-10,37235.79,AM-007
CUST-00899,Global Industries,Government,North,USA,2022-06-27,253780.88,AM-009
CUST-00900,Acme Group,Enterprise,South,USA,2022-12-15,252043.99,AM-018
CUST-00901,Star Corp,Consumer,West,USA,2022-07-15,85967.8,AM-017
CUST-00902,Star Corp,Government,East,USA,2023-11-29,448427.1,AM-008
CUST-00903,Alpha Group,Consumer,North,USA,2022-04-02,287257.96,AM-002
CUST-00904,Core Ventures,Enterprise,South,USA,2022-02-11,264791.32,AM-007
CUST-00905,Core Industries,SMB,North,USA,2023-06-20,468681.34,AM-011
CUST-00906,Peak Corp,Enterprise,South,USA,2023-07-17,94444.96,AM-012
CUST-00907,Star Group,SMB,South,USA,2022-02-01,175281.64,AM-001
CUST-00908,Alpha Corp,Consumer,North,USA,2022-07-25,462817.22,AM-020
CUST-00909,Alpha Group,Consumer,Central,USA,2023-12-31,45928.42,AM-011
CUST-00910,Global Solutions,Government,North,USA,2023-01-28,429011.22,AM-015
CUST-00911,Beta Ventures,SMB,North,USA,2023-09-27,135705.06,AM-010
CUST-00912,Apex Ventures,Government,Central,USA,2022-10-10,200378.84,AM-017
CUST-00913,Alpha LLC,Government,West,USA,2023-06-29,283598.24,AM-011
CUST-00914,Apex Industries,Enterprise,Central,USA,2022-06-17,103733.93,AM-011
CUST-00915,Alpha Partners,Consumer,Central,USA,2022-05-28,183840.1,AM-019
CUST-00916,Peak Inc,SMB,Central,USA,2022-06-21,296595.82,AM-008
CUST-00917,Beta Inc,Government,North,USA,2022-07-26,450673.69,AM-006
CUST-00918,Beta Systems,Government,South,USA,2022-03-27,134362.51,AM-001
CUST-00919,Prime Partners,Government,West,USA,2022-11-06,235449.52,AM-003
CUST-00920,Peak Solutions,Government,West,USA,2022-01-09,111633.22,AM-002
CUST-00921,Global Inc,SMB,East,USA,2023-03-20,248648.08,AM-008
CUST-00922,Alpha Group,Enterprise,South,USA,2023-04-14,188898.38,AM-003
CUST-00923,Peak Industries,Consumer,South,USA,2022-08-17,465065.96,AM-013
CUST-00924,Elite Ventures,Consumer,Central,USA,2023-04-29,304084.28,AM-009
CUST-00925,Prime Industries,Consumer,South,USA,2022-10-09,262581.28,AM-010
CUST-00926,Alpha Industries,Government,West,USA,2022-08-22,225109.92,AM-005
CUST-00927,Acme Solutions,Enterprise,Central,USA,2023-12-27,43889.47,AM-018
CUST-00928,Elite Ventures,Consumer,West,USA,2022-01-06,261904.68,AM-005
CUST-00929,Peak Corp,Consumer,Central,USA,2023-03-20,96535.84,AM-018
CUST-00930,Global Ventures,Enterprise,South,USA,2023-06-09,166502.39,AM-007
CUST-00931,Alpha Partners,Government,West,USA,2022-09-13,167478.95,AM-004
CUST-00932,Prime Corp,Government,North,USA,2022-02-23,491100.32,AM-002
CUST-00933,Prime Systems,Enterprise,South,USA,2022-01-12,197939.16,AM-010
CUST-00934,Apex Corp,Enterprise,Central,USA,2022-04-18,479421.01,AM-015
CUST-00935,Prime Inc,Government,West,USA,2023-02-12,126716.14,AM-014
CUST-00936,Star Solutions,Government,North,USA,2023-02-08,387039.43,AM-019
CUST-00937,Alpha Ventures,SMB,North,USA,2022-02-19,15781.45,AM-008
CUST-00938,Elite Corp,SMB,West,USA,2022-02-25,37799.17,AM-014
CUST-00939,Elite LLC,Enterprise,Central,USA,2022-10-06,473219.08,AM-007
CUST-00940,Apex Solutions,SMB,West,USA,2023-03-03,223013.4,AM-020
CUST-00941,Alpha Industries,Government,South,USA,2023-10-24,199656.36,AM-008
CUST-00942,Global Systems,Enterprise,Central,USA,2022-08-20,259836.22,AM-001
CUST-00943,Prime Partners,SMB,West,USA,2022-10-06,116753.08,AM-019
CUST-00944,Alpha Ventures,Government,North,USA,2022-12-13,381381.91,AM-006
CUST-00945,Alpha Group,Enterprise,South,USA,2023-11-04,156313.2,AM-018
CUST-00946,Star Inc,SMB,South,USA,2023-12-13,443892.0,AM-010
CUST-00947,Acme LLC,Government,South,USA,2022-05-29,288290.79,AM-003
CUST-00948,Apex Partners,SMB,Central,USA,2023-09-03,339484.99,AM-003
CUST-00949,Beta Partners,Consumer,West,USA,2022-01-21,268495.98,AM-014
CUST-00950,Global Group,Consumer,East,USA,2023-07-12,112672.58,AM-012
CUST-00951,Peak Industries,Government,West,USA,2023-10-12,216830.72,AM-013
CUST-00952,Star Systems,Enterprise,South,USA,2023-08-03,329881.59,AM-012
CUST-00953,Peak Industries,SMB,North,USA,2022-03-22,136125.53,AM-020
CUST-00954,Star Inc,Consumer,West,USA,2023-04-25,455499.5,AM-017
CUST-00955,Prime Inc,Government,South,USA,2022-05-10,112467.09,AM-018
CUST-00956,Apex LLC,Consumer,West,USA,2023-01-03,173777.43,AM-017
CUST-00957,Apex Inc,SMB,North,USA,2023-12-06,13620.73,AM-001
CUST-00958,Alpha Solutions,Consumer,East,USA,2023-01-18,376587.54,AM-011
CUST-00959,Global Partners,Government,North,USA,2022-08-10,345801.81,AM-009
CUST-00960,Core Group,SMB,North,USA,2023-02-24,197888.14,AM-001
CUST-00961,Peak LLC,Government,West,USA,2023-09-26,195787.89,AM-020
CUST-00962,Prime Solutions,Enterprise,Central,USA,2022-09-20,46767.35,AM-018
CUST-00963,Core Ltd,Government,North,USA,2023-10-05,146362.49,AM-003
CUST-00964,Global Ltd,SMB,North,USA,2022-10-06,404400.46,AM-004
CUST-00965,Prime Ltd,Enterprise,South,USA,2023-06-12,82910.74,AM-007
CUST-00966,Apex Corp,Government,Central,USA,2022-06-10,105460.98,AM-018
CUST-00967,Alpha Partners,SMB,North,USA,2022-09-25,19581.47,AM-007
CUST-00968,Elite Solutions,Enterprise,West,USA,2022-04-15,321005.92,AM-002
CUST-00969,Apex Partners,SMB,West,USA,2023-01-24,78815.0,AM-006
CUST-00970,Prime Systems,Consumer,West,USA,2023-12-03,171439.41,AM-004
CUST-00971,Global Inc,Enterprise,North,USA,2022-12-18,265525.19,AM-013
CUST-00972,Peak Ventures,Government,North,USA,2022-07-01,163014.12,AM-002
CUST-00973,Apex Partners,Enterprise,West,USA,2022-12-04,211945.91,AM-011
CUST-00974,Beta Ventures,Government,West,USA,2023-02-16,346875.76,AM-003
CUST-00975,Elite Inc,Enterprise,North,USA,2022-09-14,84066.26,AM-015
CUST-00976,Prime Solutions,Government,North,USA,2023-07-07,282467.47,AM-019
CUST-00977,Global Industries,Government,North,USA,2023-09-03,65013.84,AM-018
CUST-00978,Apex Partners,Consumer,West,USA,2022-12-22,88133.09,AM-003
CUST-00979,Alpha LLC,Government,North,USA,2023-05-24,216233.43,AM-015
CUST-00980,Core Systems,SMB,Central,USA,2022-07-09,26740.84,AM-010
CUST-00981,Prime LLC,Government,East,USA,2023-12-23,214889.96,AM-003
CUST-00982,Beta Partners,Consumer,East,USA,2023-04-04,96828.6,AM-007
CUST-00983,Acme Inc,SMB,South,USA,2023-12-30,266198.22,AM-011
CUST-00984,Core LLC,Enterprise,Central,USA,2022-10-27,479822.9,AM-014
CUST-00985,Peak LLC,Government,South,USA,2023-10-14,164829.33,AM-012
CUST-00986,Prime Solutions,Government,Central,USA,2023-06-02,223919.69,AM-008
CUST-00987,Star Solutions,SMB,East,USA,2022-08-10,312309.17,AM-004
CUST-00988,Core Group,Government,Central,USA,2022-01-07,308405.57,AM-003
CUST-00989,Global Group,Government,East,USA,2023-11-27,245370.38,AM-010
CUST-00990,Star Partners,Consumer,North,USA,2022-09-27,104410.57,AM-010
CUST-00991,Peak LLC,SMB,South,USA,2022-10-16,285394.36,AM-016
CUST-00992,Peak Systems,Consumer,South,USA,2022-01-31,262604.92,AM-015
CUST-00993,Core Inc,Consumer,West,USA,2023-08-14,182941.03,AM-015
CUST-00994,Core LLC,SMB,North,USA,2022-10-05,95148.7,AM-001
CUST-00995,Elite Systems,Consumer,Central,USA,2023-08-16,122250.99,AM-017
CUST-00996,Prime LLC,Enterprise,East,USA,2023-02-27,88096.26,AM-001
CUST-00997,Elite Systems,SMB,West,USA,2022-06-01,364967.44,AM-007
CUST-00998,Alpha Systems,SMB,Central,USA,2023-06-06,445637.94,AM-007
CUST-00999,Acme Corp,Enterprise,West,USA,2023-06-21,258631.19,AM-010
CUST-01000,Global Corp,Consumer,South,USA,2023-06-27,408624.8,AM-012
CUST-01001,Elite Group,Consumer,East,USA,2022-06-23,278742.2,AM-020
CUST-01002,Star Systems,SMB,West,USA,2023-05-05,174219.62,AM-009
CUST-01003,Beta Systems,Government,East,USA,2023-11-19,83217.63,AM-003
CUST-01004,Acme Industries,Government,East,USA,2023-03-23,487514.33,AM-020
CUST-01005,Core Group,Consumer,East,USA,2023-03-27,476076.55,AM-017
CUST-01006,Peak Industries,Government,East,USA,2022-12-15,79696.4,AM-003
CUST-01007,Star Ventures,SMB,South,USA,2022-03-22,376881.74,AM-008
CUST-01008,Peak Industries,Government,East,USA,2022-06-06,409685.12,AM-010
CUST-01009,Global Corp,Enterprise,North,USA,2022-06-28,417928.05,AM-014
CUST-01010,Prime Industries,Government,East,USA,2023-05-13,323838.98,AM-003
CUST-01011,Beta Industries,Consumer,North,USA,2023-07-12,333239.37,AM-007
CUST-01012,Apex Ltd,Government,East,USA,2022-04-22,148032.7,AM-006
CUST-01013,Alpha Systems,Enterprise,West,USA,2023-04-21,378864.34,AM-005
CUST-01014,Prime Solutions,Consumer,Central,USA,2023-03-24,202707.69,AM-013
CUST-01015,Alpha Solutions,Consumer,East,USA,2023-12-23,386277.11,AM-014
CUST-01016,Beta LLC,Consumer,South,USA,2023-05-20,292732.34,AM-006
CUST-01017,Alpha Partners,Enterprise,Central,USA,2023-08-12,258672.28,AM-018
CUST-01018,Core Inc,SMB,Central,USA,2023-03-18,289341.78,AM-013
CUST-01019,Alpha Ltd,Government,South,USA,2022-01-26,440147.83,AM-018
CUST-01020,Apex Inc,Consumer,Central,USA,2022-07-19,84610.87,AM-012
CUST-01021,Peak Industries,Consumer,West,USA,2023-03-21,446545.34,AM-002
CUST-01022,Star LLC,SMB,East,USA,2023-03-30,270765.48,AM-019
CUST-01023,Global Corp,Enterprise,West,USA,2023-10-22,230210.46,AM-012
CUST-01024,Peak Ventures,Consumer,East,USA,2022-05-17,199584.16,AM-012
CUST-01025,Elite Ventures,Consumer,South,USA,2023-12-20,390152.22,AM-011
CUST-01026,Star LLC,Enterprise,East,USA,2022-05-05,39448.11,AM-016
